id,brand,title,sold_price,actual_price,url,img
15900730,RANGMANCH BY PANTALOONS,RANGMANCH BY PANTALOONS Women Red & White Ethnic Motifs Printed Ethnic Palazzos,999,999,https://www.myntra.com/15900730,http://assets.myntassets.com/assets/images/15900730/2021/10/22/5c248071-53f8-4f85-a407-f41337e46fde1634902253166Palazzos1.jpg
13474552,Vishudh,Vishudh Women Grey & Yellow Checked Straight Cropped Palazzos,999,999,https://www.myntra.com/13474552,http://assets.myntassets.com/assets/images/productimage/2021/1/19/8d9f4fa6-f558-4160-96d3-12836834ee7f1611051420292-1.jpg
13952356,GRACIT,GRACIT Women Pack of 2 Red & Yellow Solid Flared Palazzos,1898,1898,https://www.myntra.com/13952356,http://assets.myntassets.com/assets/images/productimage/2021/3/24/a44531d4-aa50-4aa1-bdd8-99e02e5d5c921616585423578-1.jpg
15940114,SASSAFRAS,SASSAFRAS Green Corduroy Front Tie-Up Straight Mini Skirt,1599,1599,https://www.myntra.com/15940114,http://assets.myntassets.com/assets/images/15940114/2021/11/24/13dba2d5-266f-4433-8855-ba2711eb3e511637739921050-SASSAFRAS-Women-Skirts-8301637739919979-1.jpg
8206973,Tokyo Talkies,Tokyo Talkies Women Olive Green Wide Leg Solid Palazzos,1799,1799,https://www.myntra.com/8206973,http://assets.myntassets.com/assets/images/8206973/2018/12/14/5075ff85-6273-48ab-8ca1-51ebd3ae88421544783590517-Tokyo-Talkies-Women-Olive-Green-Wide-Leg-Solid-Palazzos-5391-1.jpg
17498956,La Zoire,La Zoire Women Mustard Yellow & White Polka Dots Printed Midi Flared Skirt,1199,1199,https://www.myntra.com/17498956,http://assets.myntassets.com/assets/images/17498956/2022/3/12/2b0e8035-b28b-47cc-899c-9e64fbd5d0621647066286873LaZoireWomenMustardYellowWhitePrintedMidiFlaredSkirts1.jpg
17498946,La Zoire,La Zoire Women Pink Frill Wrap Mini Skirt,1299,1299,https://www.myntra.com/17498946,http://assets.myntassets.com/assets/images/17498946/2022/3/12/7bf93250-31ab-4674-9894-a6974b71e6881647090817882LaZoireWomenPinkFrillWrapMiniSkirt1.jpg
14159320,I AM FOR YOU,I AM FOR YOU Women Yellow & White Embroidered Detail A-Line Skirt with Gathers,1699,1699,https://www.myntra.com/14159320,http://assets.myntassets.com/assets/images/14159320/2021/7/16/128acfdc-4dcd-47fa-aacb-f1544cbac7921626429587629-I-AM-FOR-YOU-Women-Skirts-2791626429586983-1.jpg
15404562,ADIVA,ADIVA Girls Peach-Coloured Knitted Palazzos,499,499,https://www.myntra.com/15404562,http://assets.myntassets.com/assets/images/15404562/2021/9/8/efa4ae01-47e9-475e-9e3d-3cf97d0ad65c1631102029370AdivaKidsSolidRayonPalazzoforGirls1.jpg
17103236,Fabindia,Fabindia Women Navy Blue & White Printed A-Line Skirt,2999,2999,https://www.myntra.com/17103236,http://assets.myntassets.com/assets/images/17103236/2022/2/10/545424e0-a692-4189-a215-5021145150d31644491257921FabindiaWomenNavyBlueWhitePrintedA-LineMidiSkirt1.jpg
